"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 27, 2009","581.00","585.25","597.75","578.00","26.47K","0.04%"
"Aug 26, 2009","580.75","588.25","595.00","578.75","41.87K","-3.69%"
"Aug 25, 2009","603.00","608.00","610.00","584.75","42.57K","-1.23%"
"Aug 24, 2009","610.50","608.25","613.75","602.25","32.59K","1.45%"
"Aug 21, 2009","601.75","600.25","611.00","594.25","26.14K","-0.33%"
"Aug 20, 2009","603.75","607.00","611.00","597.25","44.64K","0.54%"
"Aug 19, 2009","600.50","594.50","612.75","584.25","47.85K","3.13%"
"Aug 18, 2009","582.25","581.50","597.50","570.00","44.54K","2.24%"
"Aug 17, 2009","569.50","585.75","585.75","568.00","39.57K","-3.52%"
"Aug 14, 2009","590.25","610.00","611.00","582.25","36.62K","-2.92%"
"Aug 13, 2009","608.00","602.75","612.75","600.25","50.06K","2.31%"
"Aug 12, 2009","594.25","593.50","593.50","589.75","3.43K","0.00%"
"Aug 11, 2009","594.25","609.75","613.00","591.75","31.77K","-1.86%"
"Aug 10, 2009","605.50","598.75","611.50","598.00","29.91K","-0.33%"
"Aug 07, 2009","607.50","608.00","616.00","599.00","28.26K","-0.57%"
"Aug 06, 2009","611.00","612.00","618.00","605.50","33.93K","0.66%"
"Aug 05, 2009","607.00","599.75","614.75","594.75","27.30K","1.89%"
"Aug 04, 2009","595.75","591.25","605.50","584.50","28.17K","0.72%"
"Aug 03, 2009","591.50","581.50","595.25","581.50","30.07K","3.68%"
"Jul 31, 2009","570.50","567.25","583.50","551.50","27.74K","1.02%"
"Jul 30, 2009","564.75","538.75","569.00","538.50","32.54K","4.01%"
"Jul 29, 2009","543.00","567.00","567.75","536.50","30.82K","-3.85%"
"Jul 28, 2009","564.75","572.50","579.50","563.00","29.34K","-1.78%"
"Jul 27, 2009","575.00","570.00","579.00","570.00","28.31K","1.14%"
"Jul 24, 2009","568.50","565.00","575.00","563.25","32.37K","1.02%"
"Jul 23, 2009","562.75","549.25","568.50","546.00","38.60K","2.97%"
"Jul 22, 2009","546.50","544.00","552.75","538.75","61.38K","-1.04%"
"Jul 21, 2009","552.25","544.00","557.75","539.25","53.49K","2.55%"
"Jul 20, 2009","538.50","530.50","546.50","528.00","33.88K","2.28%"
"Jul 17, 2009","526.50","516.75","535.00","510.00","42.49K","2.13%"
"Jul 16, 2009","515.50","513.25","519.75","503.50","46.13K","2.54%"
"Jul 15, 2009","502.75","494.25","514.75","493.50","49.47K","2.34%"
"Jul 14, 2009","491.25","488.00","500.00","486.25","53.08K","1.60%"
"Jul 13, 2009","483.50","493.25","498.00","482.00","59.19K","-0.05%"
"Jul 10, 2009","483.75","492.00","492.00","483.00","6.08K","0.00%"
"Jul 09, 2009","483.75","490.50","497.75","481.75","34.87K","-0.97%"
"Jul 08, 2009","488.50","500.75","502.75","486.25","39.33K","-3.22%"
"Jul 07, 2009","504.75","516.25","519.25","500.75","51.48K","-2.42%"
"Jul 06, 2009","517.25","520.75","524.25","511.50","38.44K","-2.27%"
"Jul 03, 2009","529.25","532.00","539.25","524.75","19.47K","-1.12%"
"Jul 02, 2009","535.25","553.50","556.00","534.00","54.05K","-3.90%"
"Jul 01, 2009","557.00","564.50","572.00","548.50","52.38K","0.00%"
"Jun 30, 2009","557.00","569.00","587.00","552.25","47.32K","-2.24%"
"Jun 29, 2009","569.75","556.00","576.00","552.25","37.10K","2.20%"
"Jun 26, 2009","557.50","573.00","576.75","554.00","53.42K","-1.85%"
"Jun 25, 2009","568.00","559.25","575.75","556.00","52.41K","0.62%"
"Jun 24, 2009","564.50","556.75","566.50","553.00","44.46K","2.59%"
"Jun 23, 2009","550.25","548.50","566.50","543.50","57.06K","0.41%"
"Jun 22, 2009","548.00","568.25","568.25","544.75","52.73K","-6.04%"
"Jun 19, 2009","583.25","583.25","588.00","562.50","34.93K","-0.30%"
"Jun 18, 2009","585.00","589.00","593.50","578.75","39.99K","1.04%"
"Jun 17, 2009","579.00","584.75","590.50","571.25","45.60K","-1.70%"
"Jun 16, 2009","589.00","572.50","595.50","572.50","49.08K","3.24%"
"Jun 15, 2009","570.50","581.00","585.00","567.50","47.79K","-1.98%"
"Jun 12, 2009","582.00","586.75","587.50","575.25","53.97K","3.10%"
"Jun 11, 2009","564.50","570.75","576.00","567.00","10.53K","0.00%"
"Jun 10, 2009","564.50","561.00","571.00","561.00","26.59K","1.67%"
"Jun 09, 2009","555.25","550.00","561.25","546.75","34.85K","1.74%"
"Jun 08, 2009","545.75","544.50","551.75","538.50","34.50K","-0.64%"
"Jun 05, 2009","549.25","556.00","560.50","544.25","31.75K","-0.90%"
"Jun 04, 2009","554.25","540.00","561.50","538.75","27.46K","2.12%"
"Jun 03, 2009","542.75","554.50","561.50","531.75","37.95K","-2.47%"
"Jun 02, 2009","556.50","548.00","563.25","542.75","35.88K","3.39%"
"Jun 01, 2009","538.25","521.75","552.25","521.75","30.73K","2.92%"
"May 29, 2009","523.00","508.00","524.50","507.75","37.11K","3.67%"
"May 28, 2009","504.50","489.25","511.50","487.00","41.11K","3.49%"
"May 27, 2009","487.50","484.00","495.00","482.75","33.35K","1.30%"
"May 26, 2009","481.25","479.75","486.25","463.50","59.66K","0.31%"
"May 25, 2009","479.75","482.25","483.00","476.75","7.08K","0.05%"
"May 22, 2009","479.50","486.00","488.00","477.25","30.18K","0.58%"
"May 21, 2009","476.75","483.50","487.75","473.00","38.58K","-0.99%"
"May 20, 2009","481.50","477.50","489.00","474.50","45.79K","2.50%"
"May 19, 2009","469.75","473.00","482.00","466.00","42.92K","0.75%"
"May 18, 2009","466.25","457.50","477.00","457.00","43.91K","-0.27%"
"May 15, 2009","467.50","480.00","482.00","455.50","55.33K","-1.11%"
"May 14, 2009","472.75","476.75","483.00","469.00","46.34K","-2.27%"
"May 13, 2009","483.75","489.00","493.00","475.50","57.39K","1.74%"
"May 12, 2009","475.50","479.00","484.50","475.25","7.74K","0.00%"
"May 11, 2009","475.50","482.00","483.25","471.75","37.91K","-0.31%"
"May 08, 2009","477.00","479.25","486.75","475.75","27.09K","-0.05%"
"May 07, 2009","477.25","469.50","488.25","466.00","34.59K","3.30%"
"May 06, 2009","462.00","455.00","470.50","453.75","34.04K","2.78%"
"May 05, 2009","449.50","453.00","458.00","448.75","43.06K","-0.06%"
"May 04, 2009","449.75","442.00","456.25","439.00","13.02K","2.74%"
"May 01, 2009","437.75","426.75","443.25","420.00","19.29K","2.28%"
"Apr 30, 2009","428.00","428.00","432.25","420.75","26.75K","0.12%"
"Apr 29, 2009","427.50","424.75","437.00","422.00","32.77K","1.85%"
"Apr 28, 2009","419.75","428.00","428.00","415.25","40.95K","-0.30%"
"Apr 27, 2009","421.00","432.00","432.25","410.75","48.09K","-2.77%"
"Apr 24, 2009","433.00","421.00","439.00","418.50","35.93K","2.85%"
"Apr 23, 2009","421.00","421.25","431.00","418.50","30.76K","-0.77%"
"Apr 22, 2009","424.25","432.50","433.00","420.75","34.28K","-1.11%"
"Apr 21, 2009","429.00","430.50","437.25","418.75","46.34K","-0.46%"
"Apr 20, 2009","431.00","454.75","454.75","426.50","42.49K","-6.00%"
"Apr 17, 2009","458.50","457.00","464.00","450.75","30.79K","0.33%"
"Apr 16, 2009","457.00","455.00","458.25","450.00","41.17K","2.12%"
"Apr 15, 2009","447.50","446.00","457.75","443.00","44.95K","-0.94%"
"Apr 14, 2009","451.75","444.00","462.75","440.00","50.29K","3.61%"
"Apr 13, 2009","436.00","458.00","460.50","432.00","23.38K","-3.70%"
"Apr 09, 2009","452.75","452.75","464.50","449.50","44.69K","2.96%"
"Apr 08, 2009","439.75","431.75","432.00","426.50","7.81K","0.00%"
"Apr 07, 2009","439.75","446.25","451.00","436.25","43.08K","-0.11%"
"Apr 06, 2009","440.25","455.50","461.25","437.75","34.33K","-0.73%"
"Apr 03, 2009","443.50","450.50","462.75","442.50","27.16K","-1.66%"
"Apr 02, 2009","451.00","427.00","458.50","427.00","32.95K","8.87%"
"Apr 01, 2009","414.25","423.00","425.00","413.50","29.52K","-1.37%"
"Mar 31, 2009","420.00","430.75","439.25","417.50","32.39K","-4.38%"
"Mar 30, 2009","439.25","452.00","452.00","423.50","35.47K","-3.51%"
"Mar 27, 2009","455.25","466.50","468.25","452.75","44.16K","-1.73%"
"Mar 26, 2009","463.25","465.50","474.75","462.00","37.97K","-0.54%"
"Mar 25, 2009","465.75","470.50","474.50","458.50","45.91K","-0.53%"
"Mar 24, 2009","468.25","466.00","476.75","460.25","38.89K","0.16%"
"Mar 23, 2009","467.50","441.00","470.75","440.75","42.81K","7.29%"
"Mar 20, 2009","435.75","430.25","441.00","426.00","27.89K","1.87%"
"Mar 19, 2009","427.75","414.00","441.50","408.00","41.55K","6.41%"
"Mar 18, 2009","402.00","404.25","415.00","394.00","37.85K","0.56%"
"Mar 17, 2009","399.75","384.50","409.00","377.00","48.43K","4.85%"
"Mar 16, 2009","381.25","380.00","389.50","364.75","44.70K","-2.24%"
"Mar 13, 2009","390.00","385.50","397.75","379.50","37.82K","7.29%"
"Mar 12, 2009","363.50","355.50","359.25","351.50","8.19K","0.00%"
"Mar 11, 2009","363.50","378.00","380.00","353.25","28.70K","-5.40%"
"Mar 10, 2009","384.25","379.50","394.50","372.75","28.00K","0.52%"
"Mar 09, 2009","382.25","381.00","390.75","370.50","22.60K","4.80%"
"Mar 06, 2009","364.75","366.00","380.50","360.50","25.10K","-0.34%"
"Mar 05, 2009","366.00","376.50","376.75","355.00","29.47K","-4.25%"
"Mar 04, 2009","382.25","364.00","385.50","363.75","40.69K","5.81%"
"Mar 03, 2009","361.25","362.25","375.50","357.50","37.64K","-1.30%"
"Mar 02, 2009","366.00","393.00","393.00","358.75","30.94K","-5.30%"
"Feb 27, 2009","386.50","401.75","403.25","385.00","21.45K","-3.44%"
"Feb 26, 2009","400.25","387.25","406.00","385.75","35.63K","6.24%"
"Feb 25, 2009","376.75","375.75","392.00","370.50","45.28K","1.07%"
"Feb 24, 2009","372.75","367.00","380.25","363.00","25.78K","-0.73%"
"Feb 23, 2009","375.50","378.75","386.75","364.25","35.73K","3.16%"
"Feb 20, 2009","364.00","375.00","379.50","360.50","29.70K","-1.82%"
"Feb 19, 2009","370.75","365.25","381.75","361.50","32.88K","1.51%"
"Feb 18, 2009","365.25","374.00","382.75","361.25","37.31K","-3.63%"
"Feb 17, 2009","379.00","397.75","401.00","372.25","30.05K","-4.83%"
"Feb 16, 2009","398.25","414.00","414.00","395.75","19.86K","-3.04%"
"Feb 13, 2009","410.75","418.00","420.25","405.00","34.23K","-0.18%"
"Feb 12, 2009","411.50","413.50","414.25","405.00","8.01K","0.00%"
"Feb 11, 2009","411.50","414.25","419.50","407.50","28.57K","-3.74%"
"Feb 10, 2009","427.50","427.00","440.75","410.00","22.69K","-1.95%"
"Feb 09, 2009","436.00","423.75","445.00","417.00","18.30K","5.25%"
"Feb 06, 2009","414.25","428.00","432.50","410.50","19.92K","-1.02%"
"Feb 05, 2009","418.50","417.00","431.25","414.75","17.65K","-0.95%"
"Feb 04, 2009","422.50","417.00","426.50","405.00","25.86K","-0.06%"
"Feb 03, 2009","422.75","427.50","428.00","416.25","23.05K","-1.46%"
"Feb 02, 2009","429.00","448.75","451.25","422.75","24.31K","-4.56%"
"Jan 30, 2009","449.50","445.50","463.75","441.50","28.03K","1.47%"
"Jan 29, 2009","443.00","442.50","453.50","434.25","34.26K","1.08%"
"Jan 28, 2009","438.25","428.25","453.50","428.25","44.23K","2.04%"
"Jan 27, 2009","429.50","416.75","461.00","428.25","22.39K","-5.81%"
"Jan 26, 2009","456.00","448.00","464.25","441.00","28.89K","9.42%"
"Jan 23, 2009","416.75","425.00","456.75","414.75","30.83K","-0.95%"
"Jan 22, 2009","420.75","432.00","442.25","412.75","37.72K","-1.98%"
"Jan 21, 2009","429.25","437.50","437.50","424.00","25.62K","-3.97%"
"Jan 20, 2009","447.00","442.00","451.00","428.00","40.65K","2.17%"
"Jan 19, 2009","437.50","459.50","459.50","434.75","28.38K","-5.61%"
"Jan 16, 2009","463.50","469.50","477.75","452.75","37.17K","1.26%"
"Jan 15, 2009","457.75","463.50","482.50","448.00","48.91K","0.05%"
"Jan 14, 2009","457.50","479.25","484.75","452.25","58.88K","-4.09%"
"Jan 13, 2009","477.00","461.25","484.00","452.00","57.19K","4.89%"
"Jan 12, 2009","454.75","462.00","465.00","448.50","6.49K","0.00%"
"Jan 09, 2009","454.75","486.50","486.50","451.50","33.01K","-4.91%"
"Jan 08, 2009","478.25","488.00","505.75","472.50","29.24K","-4.45%"
"Jan 07, 2009","500.50","513.00","523.75","486.00","38.15K","-2.72%"
"Jan 06, 2009","514.50","495.00","527.00","487.50","47.42K","7.47%"
"Jan 05, 2009","478.75","469.25","496.00","461.00","39.96K","11.92%"
"Jan 02, 2009","427.75","444.00","466.25","424.00","18.31K","2.21%"
"Dec 31, 2008","418.50","418.00","458.50","410.00","14.56K","0.60%"
"Dec 30, 2008","416.00","416.00","424.00","411.50","20.63K","2.21%"
"Dec 29, 2008","407.00","409.75","454.50","405.75","22.03K","1.24%"
"Dec 26, 2008","402.00","400.00","409.25","392.00","3.35K","-0.50%"
"Dec 24, 2008","404.00","425.00","429.50","390.00","14.20K","-3.35%"
"Dec 23, 2008","418.00","439.00","439.00","416.50","36.78K","-5.22%"
"Dec 22, 2008","441.00","449.75","457.25","432.50","23.64K","-1.12%"
"Dec 19, 2008","446.00","455.00","458.75","441.75","40.77K","-2.03%"
"Dec 18, 2008","455.25","461.00","477.75","441.75","36.75K","-3.19%"
"Dec 17, 2008","470.25","470.00","488.50","460.50","45.97K","0.37%"
"Dec 16, 2008","468.50","461.25","487.25","458.00","47.30K","-3.30%"
"Dec 15, 2008","484.50","482.00","509.00","461.75","49.37K","5.79%"
"Dec 12, 2008","458.00","467.50","480.00","450.75","58.45K","6.70%"
"Dec 11, 2008","429.25","430.00","450.00","422.25","7.10K","0.00%"
"Dec 10, 2008","429.25","442.75","453.50","423.50","30.65K","-2.72%"
"Dec 09, 2008","441.25","453.25","456.75","435.00","30.71K","-1.01%"
"Dec 08, 2008","445.75","449.75","459.50","440.75","35.16K","2.00%"
"Dec 05, 2008","437.00","463.50","469.75","431.00","23.39K","-9.01%"
"Dec 04, 2008","480.25","470.00","485.25","460.00","36.03K","0.68%"
"Dec 03, 2008","477.00","488.00","491.00","475.00","38.48K","-2.35%"
"Dec 02, 2008","488.50","500.00","508.75","482.50","32.77K","-3.32%"
"Dec 01, 2008","505.25","530.25","530.25","500.25","27.74K","-3.85%"
"Nov 28, 2008","525.50","540.00","548.50","521.50","22.38K","-3.09%"
"Nov 27, 2008","542.25","540.00","548.25","531.25","16.82K","-0.46%"
"Nov 26, 2008","544.75","532.50","553.00","523.00","38.01K","2.25%"
"Nov 25, 2008","532.75","552.00","555.25","528.00","38.39K","-3.75%"
"Nov 24, 2008","553.50","530.75","565.25","512.75","34.44K","6.29%"
"Nov 21, 2008","520.75","521.50","534.00","517.00","23.11K","-1.70%"
"Nov 20, 2008","529.75","544.75","544.75","514.00","30.14K","-3.20%"
"Nov 19, 2008","547.25","552.50","557.50","541.75","35.13K","-1.53%"
"Nov 18, 2008","555.75","569.75","569.75","546.50","39.32K","-4.18%"
"Nov 17, 2008","580.00","578.00","596.75","562.00","35.79K","0.26%"
"Nov 14, 2008","578.50","587.50","595.00","573.50","33.72K","0.74%"
"Nov 13, 2008","574.25","573.75","599.75","565.25","42.00K","-5.90%"
"Nov 12, 2008","610.25","616.75","616.75","599.75","6.91K","0.00%"
"Nov 11, 2008","610.25","634.00","634.00","609.00","27.24K","-3.56%"
"Nov 10, 2008","632.75","639.75","664.25","619.75","34.05K","1.24%"
"Nov 07, 2008","625.00","618.50","636.75","618.00","18.27K","1.05%"
"Nov 06, 2008","618.50","644.75","649.50","616.00","25.21K","-5.07%"
"Nov 05, 2008","651.50","680.25","680.25","644.50","28.60K","-3.52%"
"Nov 04, 2008","675.25","630.00","697.00","618.00","27.85K","4.69%"
"Nov 03, 2008","645.00","638.25","672.75","630.00","24.42K","1.34%"
"Oct 31, 2008","636.50","632.00","672.25","620.75","23.82K","1.23%"
"Oct 30, 2008","628.75","662.75","668.25","624.75","27.22K","-4.41%"
"Oct 29, 2008","657.75","632.25","662.75","620.50","24.57K","5.75%"
"Oct 28, 2008","622.00","623.00","638.75","612.00","26.56K","-1.23%"
"Oct 27, 2008","629.75","626.75","642.50","608.75","23.89K","0.16%"
"Oct 24, 2008","628.75","658.00","658.00","614.75","29.28K","-5.77%"
"Oct 23, 2008","667.25","654.75","669.75","648.25","33.13K","0.64%"
"Oct 22, 2008","663.00","681.50","681.50","649.50","30.62K","-3.70%"
"Oct 21, 2008","688.50","705.00","713.00","681.75","41.74K","-0.40%"
"Oct 20, 2008","691.25","692.50","725.50","683.00","38.15K","1.95%"
"Oct 17, 2008","678.00","690.00","697.75","667.75","40.21K","0.52%"
"Oct 16, 2008","674.50","698.00","704.50","663.75","57.75K","-4.29%"
"Oct 15, 2008","704.75","724.75","738.75","696.75","41.15K","-5.31%"
"Oct 14, 2008","744.25","763.25","780.50","728.00","46.94K","-0.27%"
"Oct 13, 2008","746.25","729.25","760.25","725.75","49.86K","-5.36%"
"Oct 10, 2008","788.50","759.50","759.50","729.50","6.24K","0.00%"
"Oct 09, 2008","788.50","804.50","811.75","765.00","32.20K","-0.38%"
"Oct 08, 2008","791.50","810.00","820.25","784.25","37.37K","-3.21%"
"Oct 07, 2008","817.75","817.75","835.00","808.75","26.45K","-1.42%"
"Oct 06, 2008","829.50","859.00","859.00","806.50","30.66K","-6.03%"
"Oct 03, 2008","882.75","883.50","890.75","855.00","31.00K","-1.48%"
"Oct 02, 2008","896.00","928.00","928.00","883.00","32.83K","-2.37%"
"Oct 01, 2008","917.75","943.25","954.00","904.25","31.53K","0.36%"
"Sep 30, 2008","914.50","892.75","945.50","878.00","36.70K","-0.57%"
"Sep 29, 2008","919.75","966.25","966.25","889.75","37.30K","-4.47%"
"Sep 26, 2008","962.75","976.00","976.00","953.50","27.52K","-0.54%"
"Sep 25, 2008","968.00","979.00","991.25","956.50","40.21K","-1.85%"
"Sep 24, 2008","986.25","971.25","1,002.75","966.50","50.17K","1.75%"
"Sep 23, 2008","969.25","979.75","983.75","952.50","44.50K","0.36%"
"Sep 22, 2008","965.75","924.75","987.25","924.75","49.32K","6.54%"
"Sep 19, 2008","906.50","900.00","936.50","900.00","36.24K","0.72%"
"Sep 18, 2008","900.00","911.00","946.25","893.50","43.12K","2.19%"
"Sep 17, 2008","880.75","895.00","912.50","870.50","45.59K","-0.14%"
"Sep 16, 2008","882.00","883.50","895.25","867.25","50.12K","-1.89%"
"Sep 15, 2008","899.00","927.00","930.25","877.50","43.53K","-4.34%"
"Sep 12, 2008","939.75","932.00","945.50","928.25","59.23K","2.04%"
"Sep 11, 2008","921.00","935.00","936.50","928.00","6.62K","0.00%"
"Sep 10, 2008","921.00","942.00","947.75","919.50","35.92K","-1.79%"
"Sep 09, 2008","937.75","955.00","958.00","923.50","32.82K","-2.11%"
"Sep 08, 2008","958.00","972.00","975.00","947.50","29.08K","0.50%"
"Sep 05, 2008","953.25","970.00","972.25","945.00","21.11K","-2.00%"
"Sep 04, 2008","972.75","982.50","996.25","965.00","29.63K","-0.18%"
"Sep 03, 2008","974.50","981.25","987.00","970.75","31.31K","-0.49%"
"Sep 02, 2008","979.25","987.50","993.75","949.00","36.11K","-0.79%"
"Sep 01, 2008","987.00","1,032.50","1,041.00","983.25","28.10K","-4.20%"
"Aug 29, 2008","1,030.25","1,029.50","1,044.25","1,018.75","29.06K","-0.19%"
"Aug 28, 2008","1,032.25","1,052.00","1,065.75","1,014.25","41.62K","-0.89%"
"Aug 27, 2008","1,041.50","1,032.25","1,056.25","1,032.25","43.41K","0.65%"
"Aug 26, 2008","1,034.75","1,027.50","1,050.25","1,008.50","43.17K","1.37%"
"Aug 25, 2008","1,020.75","1,029.50","1,031.00","1,012.00","17.04K","-0.95%"
"Aug 22, 2008","1,030.50","1,067.50","1,071.25","1,012.25","36.89K","-3.65%"
"Aug 21, 2008","1,069.50","1,034.25","1,079.50","1,026.25","41.09K","6.52%"
"Aug 20, 2008","1,004.00","1,023.50","1,036.00","1,002.25","41.40K","-0.59%"
"Aug 19, 2008","1,010.00","1,003.00","1,041.00","998.75","32.46K","0.67%"
"Aug 18, 2008","1,003.25","1,014.00","1,025.00","998.00","30.40K","1.21%"
"Aug 15, 2008","991.25","1,005.25","1,018.00","988.50","28.57K","-2.46%"
"Aug 14, 2008","1,016.25","1,030.00","1,035.25","1,002.50","30.28K","-0.27%"
"Aug 13, 2008","1,019.00","1,016.50","1,041.75","1,009.25","44.29K","0.02%"
"Aug 12, 2008","1,018.75","1,016.00","1,016.50","1,000.50","8.90K","0.00%"
"Aug 11, 2008","1,018.75","1,027.00","1,039.50","1,009.25","24.43K","-0.10%"
"Aug 08, 2008","1,019.75","1,055.00","1,057.00","1,015.00","21.87K","-3.57%"
"Aug 07, 2008","1,057.50","1,049.00","1,072.50","1,041.00","26.74K","0.86%"
"Aug 06, 2008","1,048.50","1,066.00","1,074.50","1,043.00","21.63K","-1.69%"
"Aug 05, 2008","1,066.50","1,082.50","1,088.00","1,060.25","27.63K","-3.40%"
"Aug 04, 2008","1,104.00","1,127.50","1,127.50","1,076.00","30.29K","-1.91%"
"Aug 01, 2008","1,125.50","1,121.50","1,148.75","1,110.00","25.41K","-0.20%"
"Jul 31, 2008","1,127.75","1,157.00","1,161.75","1,119.50","27.46K","-0.35%"
"Jul 30, 2008","1,131.75","1,136.75","1,161.50","1,128.00","31.62K","-0.59%"
"Jul 29, 2008","1,138.50","1,166.00","1,169.00","1,130.75","30.12K","-2.04%"
"Jul 28, 2008","1,162.25","1,153.25","1,172.00","1,150.75","24.24K","0.56%"
"Jul 25, 2008","1,155.75","1,161.00","1,172.00","1,143.00","26.39K","-0.67%"
